CU,perfLevel,clock,Cycles,IPC,CPI,CPI_delta,ED2P,EDP,Frequency,IPC_delta,Sensitivity,Voltage
19,2,12300457400000,90100,0.143996,6.94466,0,0,0,1000000000,0,0,0.8
19,2,12300457500000,90200,0.143836,6.95237,0,0,0,1000000000,0,0,0.8
19,1,12300457600000,90400,0.144823,6.90498,1.69492,6.2658e+08,1.062e+09,2000000000,0.59,59,0.9
19,1,12300457700000,90600,0.145894,6.85429,1.5873,7.1442e+08,1.134e+09,2000000000,0.63,63,0.9
19,1,12300457800000,90800,0.147247,6.79132,1.31579,1.03968e+09,1.368e+09,2000000000,0.76,76,0.9
19,1,12300457900000,91000,0.148396,6.73874,1.49254,8.0802e+08,1.206e+09,2000000000,0.67,67,0.9
19,1,12300458000000,91200,0.148925,6.71477,2.5641,2.7378e+08,7.02e+08,2000000000,0.39,39,0.9
19,1,12300458100000,91400,0.1486,6.72949,0,0,0,2000000000,0,0,0.9
19,1,12300458200000,91600,0.148275,6.74422,0,0,0,2000000000,0,0,0.9
19,1,12300458300000,91800,0.147952,6.75895,0,0,0,2000000000,0,0,0.9
19,1,12300458400000,92000,0.14763,6.77367,0,0,0,2000000000,0,0,0.9
19,1,12300458500000,92200,0.14731,6.7884,0,0,0,2000000000,0,0,0.9
19,1,12300458600000,92400,0.146991,6.80312,0,0,0,2000000000,0,0,0.9
19,1,12300458700000,92600,0.146674,6.81785,0,0,0,2000000000,0,0,0.9
19,1,12300458800000,92800,0.146358,6.83257,0,0,0,2000000000,0,0,0.9
19,1,12300458900000,93000,0.14629,6.83572,8.69565,2.3805e+07,2.07e+08,2000000000,0.115,11.5,0.9
19,1,12300459000000,93200,0.147135,6.79647,1.85185,5.2488e+08,9.72e+08,2000000000,0.54,54,0.9
19,1,12300459100000,93400,0.14682,6.81106,0,0,0,2000000000,0,0,0.9
19,1,12300459200000,93600,0.146506,6.82564,0,0,0,2000000000,0,0,0.9
19,2,12300459300000,93700,0.14635,6.83293,0,0,0,1000000000,0,0,0.8
19,2,12300459400000,93800,0.146194,6.84022,0,0,0,1000000000,0,0,0.8
19,2,12300459500000,93900,0.146038,6.84752,0,0,0,1000000000,0,0,0.8
19,2,12300459600000,94000,0.145883,6.85481,0,0,0,1000000000,0,0,0.8
