CU,perfLevel,clock,Cycles,IPC,CPI,CPI_delta,ED2P,EDP,Frequency,IPC_delta,Sensitivity,Voltage
9,0,12132210300000,41200,0.0821359,12.1749,0,0,0,4000000000,0,0,1
9,0,12132210400000,41600,0.0813462,12.2931,0,0,0,4000000000,0,0,1
9,0,12132210500000,42000,0.0819524,12.2022,6.89655,8.41e+07,5.8e+08,4000000000,0.145,14.5,1
9,0,12132210600000,42400,0.0856132,11.6804,2.12766,8.836e+08,1.88e+09,4000000000,0.47,47,1
9,0,12132210700000,42800,0.0886682,11.278,2.42424,6.80625e+08,1.65e+09,4000000000,0.4125,41.25,1
9,0,12132210800000,43200,0.091088,10.9784,2.85714,4.9e+08,1.4e+09,4000000000,0.35,35,1
9,0,12132210900000,43600,0.0923853,10.8242,4.30108,2.16225e+08,9.3e+08,4000000000,0.2325,23.25,1
9,0,12132211000000,44000,0.0915455,10.9235,0,0,0,4000000000,0,0,1
9,0,12132211100000,44400,0.0907207,11.0228,0,0,0,4000000000,0,0,1
9,0,12132211200000,44800,0.0899107,11.1221,0,0,0,4000000000,0,0,1
9,0,12132211300000,45200,0.089115,11.2214,0,0,0,4000000000,0,0,1
9,0,12132211400000,45600,0.0883333,11.3208,0,0,0,4000000000,0,0,1
