CU,perfLevel,clock,Cycles,IPC,CPI,CPI_delta,ED2P,EDP,Frequency,IPC_delta,Sensitivity,Voltage
21,2,12159923600000,24600,0.0780488,12.8125,0,0,0,1000000000,0,0,0.8
21,2,12159923700000,24700,0.0777328,12.8646,0,0,0,1000000000,0,0,0.8
21,2,12159923800000,24800,0.0774194,12.9167,0,0,0,1000000000,0,0,0.8
21,2,12159923900000,24900,0.0785141,12.7366,2.85714,9.8e+07,2.8e+08,1000000000,0.35,35,0.8
21,2,12159924000000,25000,0.07824,12.7812,100,80000,8e+06,1000000000,0.01,1,0.8
21,2,12159924100000,25100,0.0779283,12.8323,0,0,0,1000000000,0,0,0.8
21,2,12159924200000,25200,0.077619,12.8834,0,0,0,1000000000,0,0,0.8
21,2,12159924300000,25300,0.0773123,12.9346,0,0,0,1000000000,0,0,0.8
21,2,12159924400000,25400,0.0770079,12.9857,0,0,0,1000000000,0,0,0.8
21,2,12159924500000,25500,0.0767059,13.0368,0,0,0,1000000000,0,0,0.8
21,2,12159924600000,25600,0.0764062,13.0879,0,0,0,1000000000,0,0,0.8
21,2,12159924700000,25700,0.0761089,13.1391,0,0,0,1000000000,0,0,0.8
21,2,12159924800000,25800,0.075814,13.1902,0,0,0,1000000000,0,0,0.8
21,2,12159924900000,25900,0.0767181,13.0347,3.22581,7.688e+07,2.48e+08,1000000000,0.31,31,0.8
21,2,12159925000000,26000,0.0791154,12.6398,1.42857,3.92e+08,5.6e+08,1000000000,0.7,70,0.8
21,1,12159925100000,26200,0.0806107,12.4053,3.63636,1.36125e+08,4.95e+08,2000000000,0.275,27.5,0.9
21,2,12159925200000,26300,0.0803042,12.4527,0,0,0,1000000000,0,0,0.8
21,2,12159925300000,26400,0.08,12.5,0,0,0,1000000000,0,0,0.8
21,2,12159925400000,26500,0.0796981,12.5473,0,0,0,1000000000,0,0,0.8
21,2,12159925500000,26600,0.0793985,12.5947,0,0,0,1000000000,0,0,0.8
21,2,12159925600000,26700,0.0791011,12.642,0,0,0,1000000000,0,0,0.8
21,2,12159925700000,26800,0.078806,12.6894,0,0,0,1000000000,0,0,0.8
21,2,12159925800000,26900,0.078513,12.7367,0,0,0,1000000000,0,0,0.8
21,2,12159925900000,27000,0.0782222,12.7841,0,0,0,1000000000,0,0,0.8
21,2,12159926000000,27100,0.0779336,12.8314,0,0,0,1000000000,0,0,0.8
21,2,12159926100000,27200,0.0776471,12.8788,0,0,0,1000000000,0,0,0.8
